Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
322.64,-252.142,1.116,-239.395,-21.451,0.135,28.411,0.487,1.000,0.000,0.216,-0.323,35.598,21.784,-1.773,-0.798,322.747,359.191,344.972,132.599,"Curva 8.",50.72
322.66,-252.556,1.113,-238.817,-21.227,0.019,28.503,0.487,1.000,0.000,0.331,-0.387,35.535,12.673,-3.074,-3.141,322.940,359.244,347.357,133.206,"Curva 8.",50.74
322.68,-252.988,1.115,-238.253,-21.291,-0.019,28.435,0.487,1.000,0.000,0.051,-0.432,35.520,-4.016,-2.890,-0.833,323.259,359.335,346.504,133.825,"Curva 8.",50.76
322.70,-253.426,1.120,-237.695,-21.247,0.017,28.413,0.487,1.000,0.000,-0.108,-0.362,35.476,0.542,2.034,-2.202,323.538,359.458,344.175,134.448,"Curva 8.",50.78
322.72,-253.835,1.114,-237.117,-20.898,-0.191,28.623,0.487,1.000,0.000,0.228,-0.381,35.437,22.178,-5.192,-1.953,323.656,359.621,346.137,135.052,"Curva 8.",50.80
322.74,-254.243,1.109,-236.538,-20.655,-0.213,28.791,0.487,1.000,0.000,0.385,-0.326,35.431,14.633,2.139,-0.374,323.852,359.693,347.341,135.658,"Curva 8.",50.82
322.76,-254.676,1.113,-235.975,-20.733,0.018,28.752,0.487,1.000,0.000,0.037,-0.206,35.448,-7.249,9.955,0.802,324.237,359.634,344.312,136.281,"Curva 8.",50.84
322.78,-255.088,1.112,-235.396,-20.539,0.003,28.903,0.487,1.000,0.000,0.004,-0.240,35.456,12.070,2.485,0.507,324.696,359.618,344.951,136.892,"Curva 8.",50.86
322.80,-255.477,1.109,-234.801,-20.021,0.088,29.256,0.487,1.000,0.000,0.336,-0.136,35.450,29.752,10.681,-0.246,325.129,359.530,347.943,137.490,"Curva 8.",50.88
322.82,-255.890,1.115,-234.222,-19.998,0.268,29.308,0.487,1.000,0.000,0.114,-0.139,35.481,0.214,9.280,1.557,325.568,359.306,346.172,138.104,"Curva 8.",50.90
322.84,-256.304,1.123,-233.643,-19.955,0.264,29.380,0.487,1.000,0.000,-0.062,-0.233,35.516,3.695,0.822,1.790,326.014,359.242,344.050,138.720,"Curva 8.",50.92
322.86,-256.686,1.121,-233.043,-19.459,0.076,29.720,0.487,1.000,0.000,0.418,-0.324,35.520,31.465,-1.756,0.253,326.259,359.206,345.848,139.316,"Curva 8.",50.94
322.88,-257.069,1.118,-232.447,-19.330,-0.160,29.754,0.487,1.000,0.000,0.510,-0.429,35.475,8.866,-9.973,-2.324,326.349,359.393,346.560,139.913,"Curva 8.",50.96
322.90,-257.471,1.121,-231.862,-19.476,-0.113,29.670,0.487,1.000,0.000,0.136,-0.358,35.489,-8.704,0.001,0.536,326.662,359.568,344.485,140.523,"Curva 8.",50.98
322.92,-257.857,1.116,-231.269,-19.379,-0.276,29.691,0.487,1.000,0.000,0.082,-0.415,35.454,6.570,-6.662,-1.815,326.913,359.764,345.005,141.124,"Curva 8.",51.00
322.94,-258.231,1.108,-230.664,-19.155,-0.230,29.921,0.487,1.000,0.000,0.258,-0.345,35.525,14.761,5.734,3.600,327.094,359.736,347.040,141.719,"Curva 8.",51.02
322.96,-258.624,1.108,-230.072,-19.094,-0.115,29.906,0.487,1.000,0.000,0.119,-0.285,35.481,0.599,6.143,-2.242,327.373,359.691,345.416,142.327,"Curva 8.",51.04
322.98,-259.014,1.111,-229.477,-19.010,0.068,29.984,0.487,1.000,0.000,-0.007,-0.189,35.502,2.945,10.336,1.130,327.720,359.599,344.238,142.934,"Curva 8.",51.06
323.00,-259.373,1.107,-228.863,-18.509,0.071,30.291,0.487,1.000,0.000,0.358,-0.162,35.496,28.603,6.752,-0.244,328.070,359.500,346.967,143.524,"Curva 8.",51.08
323.02,-259.749,1.108,-228.259,-18.448,-0.008,30.389,0.487,1.000,0.000,0.311,-0.270,35.548,5.935,-2.605,2.543,328.357,359.470,346.054,144.125,"Curva 8.",51.10
323.04,-260.133,1.114,-227.659,-18.489,0.140,30.376,0.487,1.000,0.000,0.022,-0.178,35.560,-4.022,6.532,0.565,328.718,359.488,343.927,144.732,"Curva 8.",51.12
323.06,-260.486,1.112,-227.042,-18.143,0.022,30.582,0.487,1.000,0.000,0.233,-0.196,35.557,20.969,-0.958,-0.102,329.032,359.569,346.215,145.320,"Curva 8.",51.14
323.08,-260.843,1.110,-226.426,-17.958,-0.079,30.716,0.487,1.000,0.000,0.326,-0.236,35.578,12.237,-2.332,1.004,329.263,359.638,346.872,145.912,"Curva 8.",51.16
323.10,-261.221,1.115,-225.823,-18.034,0.054,30.658,0.487,1.000,0.000,0.008,-0.189,35.569,-6.400,5.095,-0.512,329.605,359.617,344.130,146.519,"Curva 8.",51.18
323.12,-261.575,1.111,-225.206,-17.826,-0.124,30.748,0.487,1.000,0.000,0.053,-0.321,35.540,13.137,-5.729,-1.405,329.946,359.679,345.214,147.110,"Curva 8.",51.20
323.14,-261.914,1.106,-224.581,-17.425,-0.090,30.952,0.487,1.000,0.000,0.248,-0.245,35.519,21.575,6.518,-1.018,330.316,359.673,347.507,147.694,"Curva 8.",51.22
323.16,-262.279,1.109,-223.970,-17.423,-0.007,30.969,0.487,1.000,0.000,0.015,-0.227,35.533,-0.611,4.168,0.685,330.709,359.652,344.974,148.295,"Curva 8.",51.24
323.18,-262.633,1.111,-223.353,-17.321,0.003,31.043,0.487,1.000,0.000,-0.080,-0.249,35.548,5.907,2.191,0.797,331.075,359.644,344.151,148.891,"Curva 8.",51.26
323.20,-262.953,1.104,-222.716,-16.742,-0.066,31.345,0.487,1.000,0.000,0.402,-0.252,35.533,32.593,3.718,-0.651,331.348,359.568,347.463,149.465,"Curva 8.",51.28
323.22,-263.293,1.103,-222.090,-16.699,-0.009,31.423,0.487,1.000,0.000,0.314,-0.295,35.582,3.020,3.606,2.427,331.630,359.436,346.824,150.054,"Curva 8.",51.30
323.24,-263.648,1.112,-221.471,-16.691,0.207,31.439,0.487,1.000,0.000,0.058,-0.181,35.595,-2.352,10.546,0.642,332.030,359.361,343.523,150.654,"Curva 8.",51.32
323.26,-263.971,1.111,-220.836,-16.286,0.072,31.636,0.487,1.000,0.000,0.328,-0.294,35.579,23.496,-0.536,-0.772,332.378,359.287,344.651,151.235,"Curva 8.",51.34
323.28,-264.280,1.106,-220.196,-16.061,-0.049,31.666,0.487,1.000,0.000,0.422,-0.377,35.502,11.711,-3.474,-3.910,332.576,359.333,347.155,151.806,"Curva 8.",51.36
323.30,-264.612,1.107,-219.569,-16.213,-0.090,31.579,0.487,1.000,0.000,0.038,-0.442,35.495,-8.022,-4.066,-0.438,332.933,359.438,346.240,152.393,"Curva 8.",51.38
323.32,-264.951,1.111,-218.945,-16.188,-0.065,31.558,0.487,1.000,0.000,-0.160,-0.376,35.466,0.292,1.374,-1.466,333.260,359.593,343.946,152.984,"Curva 8.",51.40
323.34,-265.256,1.103,-218.307,-15.796,-0.269,31.702,0.487,1.000,0.000,0.180,-0.384,35.417,22.596,-4.875,-2.419,333.382,359.762,345.998,153.555,"Curva 8.",51.42
323.36,-265.561,1.096,-217.668,-15.513,-0.291,31.835,0.487,1.000,0.000,0.360,-0.332,35.411,15.505,2.377,-0.342,333.571,359.818,347.256,154.127,"Curva 8.",51.44
323.38,-265.893,1.099,-217.040,-15.585,-0.055,31.817,0.487,1.000,0.000,0.027,-0.223,35.428,-6.703,10.376,0.840,333.959,359.729,344.155,154.718,"Curva 8.",51.46
323.40,-266.201,1.097,-216.401,-15.353,-0.062,31.930,0.487,1.000,0.000,-0.005,-0.251,35.428,12.546,3.062,0.081,334.435,359.711,344.779,155.294,"Curva 8.",51.48
323.42,-266.483,1.092,-215.749,-14.759,0.044,32.200,0.487,1.000,0.000,0.335,-0.127,35.419,30.778,11.986,-0.362,334.889,359.615,347.911,155.855,"Curva 8.",51.50
323.44,-266.792,1.097,-215.108,-14.727,0.235,32.253,0.487,1.000,0.000,0.108,-0.128,35.457,0.178,9.860,1.873,335.338,359.378,346.126,156.436,"Curva 8.",51.52
323.46,-267.101,1.105,-214.468,-14.669,0.237,32.322,0.487,1.000,0.000,-0.070,-0.219,35.495,3.876,1.204,1.974,335.796,359.309,343.932,157.018,"Curva 8.",51.54
323.48,-267.376,1.102,-213.812,-14.107,0.037,32.583,0.487,1.000,0.000,0.432,-0.326,35.502,32.503,-2.076,0.375,336.044,359.259,345.727,157.578,"Curva 8.",51.56
323.50,-267.651,1.099,-213.159,-13.972,-0.203,32.597,0.487,1.000,0.000,0.532,-0.438,35.459,9.057,-10.144,-2.221,336.128,359.440,346.528,158.138,"Curva 8.",51.58
323.52,-267.947,1.100,-212.516,-14.135,-0.158,32.525,0.487,1.000,0.000,0.145,-0.367,35.461,-9.171,-0.171,-0.044,336.444,359.622,344.479,158.713,"Curva 8.",51.60
323.54,-268.228,1.095,-211.866,-14.048,-0.319,32.530,0.487,1.000,0.000,0.072,-0.425,35.433,6.050,-6.706,-1.493,336.709,359.822,344.917,159.279,"Curva 8.",51.62
323.56,-268.493,1.086,-211.206,-13.783,-0.278,32.721,0.487,1.000,0.000,0.250,-0.369,35.504,15.073,5.562,3.586,336.899,359.778,347.006,159.838,"Curva 8.",51.64
323.58,-268.779,1.084,-210.556,-13.714,-0.167,32.703,0.487,1.000,0.000,0.133,-0.310,35.461,1.322,6.089,-2.118,337.168,359.731,345.464,160.410,"Curva 8.",51.66
323.60,-269.061,1.086,-209.904,-13.616,0.041,32.766,0.487,1.000,0.000,0.011,-0.190,35.482,2.699,11.578,1.071,337.501,359.633,344.168,160.982,"Curva 8.",51.68
323.62,-269.310,1.082,-209.238,-13.073,0.055,32.984,0.487,1.000,0.000,0.376,-0.155,35.478,28.354,7.285,-0.113,337.845,359.530,346.890,161.534,"Curva 8.",51.70
323.64,-269.577,1.083,-208.578,-12.970,-0.017,33.081,0.487,1.000,0.000,0.355,-0.255,35.530,7.240,-1.941,2.548,338.135,359.492,346.168,162.098,"Curva 8.",51.72
323.66,-269.853,1.089,-207.923,-13.032,0.130,33.068,0.487,1.000,0.000,0.036,-0.172,35.543,-5.055,6.181,0.566,338.512,359.508,343.915,162.670,"Curva 8.",51.74
323.68,-270.098,1.087,-207.255,-12.691,0.008,33.199,0.487,1.000,0.000,0.200,-0.198,35.540,19.217,-1.476,-0.096,338.843,359.599,346.036,163.222,"Curva 8.",51.76
323.70,-270.344,1.084,-206.588,-12.467,-0.072,33.303,0.487,1.000,0.000,0.303,-0.222,35.559,12.891,-1.133,0.883,339.082,359.658,346.955,163.776,"Curva 8.",51.78
323.72,-270.613,1.089,-205.929,-12.548,0.045,33.266,0.526,1.000,0.000,0.000,-0.189,35.553,-5.891,4.432,-0.303,339.415,359.633,344.256,164.347,"Curva 8.",51.80
323.74,-270.858,1.086,-205.261,-12.338,-0.130,33.316,0.555,1.000,0.000,0.033,-0.332,35.525,12.630,-5.708,-1.343,339.764,359.679,345.101,164.902,"Curva 8.",51.82
323.76,-271.085,1.080,-204.588,-11.882,-0.103,33.451,0.555,1.000,0.000,0.263,-0.257,35.497,22.857,6.495,-1.391,340.120,359.668,347.470,165.447,"Curva 8.",51.84
323.78,-271.339,1.083,-203.924,-11.868,-0.034,33.472,0.564,1.000,0.000,0.049,-0.241,35.513,0.140,3.594,0.794,340.502,359.658,345.103,166.011,"Curva 8.",51.86
323.80,-271.584,1.085,-203.256,-11.765,0.008,33.526,0.564,1.000,0.000,-0.073,-0.236,35.529,4.955,3.580,0.866,340.881,359.653,344.077,166.571,"Curva 8.",51.88
323.82,-271.790,1.077,-202.575,-11.130,-0.069,33.729,0.555,1.000,0.000,0.401,-0.241,35.515,33.346,3.501,-0.667,341.192,359.591,347.416,167.105,"Curva 8.",51.90
323.84,-272.017,1.076,-201.899,-11.059,-0.034,33.801,0.555,1.000,0.000,0.302,-0.301,35.562,4.009,2.729,2.325,341.520,359.472,346.904,167.656,"Curva 8.",51.92
323.86,-272.262,1.085,-201.230,-11.045,0.196,33.817,0.555,1.000,0.000,0.017,-0.179,35.575,-2.396,11.257,0.671,341.967,359.400,343.518,168.220,"Curva 8.",51.94
323.88,-272.470,1.084,-200.549,-10.577,0.049,33.950,0.564,1.000,0.000,0.293,-0.294,35.557,25.394,-0.657,-0.826,342.366,359.339,344.641,168.760,"Curva 8.",51.96
323.90,-272.664,1.079,-199.865,-10.330,-0.070,33.955,0.564,1.000,0.000,0.397,-0.370,35.487,12.883,-3.122,-3.549,342.587,359.388,347.220,169.290,"Curva 8.",51.98
323.92,-272.881,1.078,-199.190,-10.455,-0.124,33.900,0.564,1.000,0.000,0.039,-0.448,35.474,-5.978,-4.223,-0.784,342.968,359.483,346.368,169.838,"Curva 8.",52.00
323.94,-273.107,1.082,-198.518,-10.427,-0.099,33.878,0.564,1.000,0.000,-0.156,-0.380,35.445,0.649,1.523,-1.453,343.306,359.639,343.921,170.391,"Curva 8.",52.02
323.96,-273.298,1.075,-197.837,-9.975,-0.247,33.953,0.555,1.000,0.000,0.200,-0.368,35.387,23.851,-1.440,-2.882,343.465,359.741,345.425,170.923,"Curva 8.",52.04
323.98,-273.483,1.068,-197.153,-9.726,-0.238,34.023,0.555,1.000,0.000,0.369,-0.331,35.383,12.533,3.282,-0.180,343.583,359.731,347.212,171.451,"Curva 8.",52.06
324.00,-273.697,1.068,-196.476,-9.792,-0.146,34.082,0.555,1.000,0.000,0.091,-0.332,35.460,-3.471,3.798,3.797,343.971,359.680,344.773,172.001,"Curva 8.",52.08
324.02,-273.895,1.067,-195.797,-9.631,-0.113,34.033,0.555,1.000,0.000,0.008,-0.301,35.368,6.335,3.525,-4.549,344.318,359.710,344.360,172.541,"Curva 8.",52.10
324.04,-274.061,1.061,-195.107,-9.037,-0.028,34.208,0.555,1.000,0.000,0.389,-0.164,35.379,29.296,10.855,0.601,344.644,359.649,347.461,173.060,"Curva 8.",52.12
324.06,-274.254,1.062,-194.424,-9.001,-0.048,34.301,0.555,1.000,0.000,0.237,-0.217,35.461,3.127,-0.271,4.019,345.012,359.645,345.745,173.600,"Curva 8.",52.14
324.08,-274.450,1.067,-193.741,-8.989,0.079,34.335,0.555,1.000,0.000,-0.025,-0.168,35.491,-0.804,6.411,1.515,345.445,359.623,343.747,174.143,"Curva 8.",52.16
324.10,-274.602,1.060,-193.047,-8.414,-0.084,34.473,0.555,1.000,0.000,0.356,-0.228,35.482,30.613,-1.273,-0.397,345.807,359.648,346.899,174.658,"Curva 8.",52.18
324.12,-274.771,1.057,-192.357,-8.277,-0.227,34.532,0.564,1.000,0.000,0.370,-0.300,35.508,8.827,-5.262,1.213,346.052,359.757,346.660,175.185,"Curva 8.",52.20
324.14,-274.959,1.063,-191.672,-8.313,0.029,34.514,0.564,1.000,0.000,0.055,-0.116,35.501,-5.463,11.748,-0.397,346.427,359.748,343.634,175.727,"Curva 8.",52.22
324.16,-275.108,1.056,-190.978,-7.945,-0.157,34.569,0.555,1.000,0.000,0.204,-0.238,35.469,20.214,-4.470,-1.548,346.831,359.800,345.791,176.243,"Curva 8.",52.24
324.18,-275.254,1.049,-190.283,-7.612,-0.226,34.642,0.564,1.000,0.000,0.293,-0.296,35.467,17.387,0.349,-0.132,347.249,359.796,347.480,176.758,"Curva 8.",52.26
324.20,-275.431,1.053,-189.595,-7.686,-0.049,34.625,0.564,1.000,0.000,-0.092,-0.214,35.467,-6.052,7.477,-0.008,347.720,359.787,344.294,177.296,"Curva 8.",52.28
324.22,-275.581,1.050,-188.901,-7.422,-0.145,34.667,0.564,1.000,0.000,-0.075,-0.256,35.452,14.174,-1.091,-0.665,348.142,359.867,344.705,177.816,"Curva 8.",52.30
324.24,-275.699,1.042,-188.201,-6.741,-0.140,34.791,0.555,1.000,0.000,0.384,-0.167,35.436,33.794,7.468,-0.743,348.485,359.832,347.946,178.316,"Curva 8.",52.32
324.26,-275.845,1.042,-187.505,-6.651,-0.033,34.842,0.564,1.000,0.000,0.243,-0.218,35.469,3.484,6.313,1.666,348.894,359.619,346.400,178.837,"Curva 8.",52.34
324.28,-275.997,1.046,-186.810,-6.587,0.014,34.882,0.564,1.000,0.000,0.040,-0.250,35.497,2.728,3.263,1.391,349.357,359.572,343.728,179.364,"Curva 8.",52.36
324.30,-276.110,1.040,-186.108,-6.001,-0.145,34.987,0.564,1.000,0.000,0.456,-0.325,35.494,30.787,-0.210,-0.135,349.687,359.542,345.406,179.864,"Curva 8.",52.38
324.32,-276.219,1.033,-185.408,-5.834,-0.294,34.971,0.564,1.000,0.000,0.517,-0.398,35.449,9.568,-5.386,-2.314,349.861,359.658,346.835,180.362,"Curva 8.",52.40
324.34,-276.354,1.032,-184.712,-6.013,-0.243,34.959,0.564,1.000,0.000,0.085,-0.376,35.471,-9.261,0.117,0.961,350.265,359.771,344.981,180.880,"Curva 8.",52.42
324.36,-276.478,1.027,-184.015,-5.942,-0.372,34.914,0.564,1.000,0.000,-0.050,-0.440,35.415,4.735,-5.356,-2.820,350.608,359.937,344.631,181.391,"Curva 8.",52.44
324.38,-276.577,1.017,-183.312,-5.541,-0.347,35.026,0.564,1.000,0.000,0.196,-0.334,35.461,19.875,5.899,2.336,350.826,359.963,346.852,181.886,"Curva 8.",52.46
324.40,-276.694,1.012,-182.612,-5.408,-0.306,35.059,0.564,1.000,0.000,0.162,-0.296,35.473,6.086,3.635,0.587,351.093,359.968,345.933,182.395,"Curva 8.",52.48
324.42,-276.814,1.012,-181.911,-5.331,-0.108,35.100,0.564,1.000,0.000,-0.009,-0.185,35.502,1.287,10.686,1.489,351.459,359.891,344.164,182.909,"Curva 8.",52.50
324.44,-276.900,1.004,-181.205,-4.813,-0.178,35.176,0.564,1.000,0.000,0.271,-0.228,35.502,26.237,2.693,0.080,351.869,359.828,346.469,183.400,"Curva 8.",52.52
324.46,-276.992,0.999,-180.500,-4.522,-0.258,35.247,0.564,1.000,0.000,0.339,-0.280,35.534,15.456,-0.481,1.556,352.261,359.852,346.722,183.897,"Curva 8.",52.54
324.48,-277.103,1.002,-179.796,-4.517,-0.045,35.255,0.555,1.000,0.000,0.032,-0.134,35.543,-2.655,10.341,0.406,352.708,359.850,344.120,184.408,"Curva 8.",52.56
324.50,-277.181,0.997,-179.090,-4.195,-0.193,35.296,0.564,1.000,0.000,0.145,-0.206,35.544,17.548,-3.116,0.064,353.078,359.931,345.531,184.897,"Curva 8.",52.58
324.52,-277.248,0.988,-178.381,-3.754,-0.284,35.353,0.555,1.000,0.000,0.368,-0.230,35.550,22.698,0.441,0.311,353.441,359.966,347.360,185.380,"Curva 8.",52.60
324.54,-277.341,0.987,-177.675,-3.762,-0.176,35.360,0.555,1.000,0.000,0.087,-0.238,35.559,-1.704,5.098,0.415,353.890,359.877,345.211,185.884,"Curva 8.",52.62
324.56,-277.422,0.984,-176.968,-3.629,-0.237,35.369,0.564,1.000,0.000,-0.019,-0.310,35.554,7.249,-1.143,-0.231,354.306,359.909,344.410,186.380,"Curva 8.",52.64
324.58,-277.470,0.974,-176.257,-3.109,-0.317,35.438,0.564,1.000,0.000,0.355,-0.305,35.573,26.400,2.046,0.964,354.540,359.902,346.970,186.854,"Curva 8.",52.66
324.60,-277.540,0.968,-175.551,-3.066,-0.425,35.394,0.564,1.000,0.000,0.257,-0.365,35.527,3.221,-4.808,-2.374,354.791,0.015,345.880,187.344,"Curva 8.",52.68
324.62,-277.617,0.966,-174.843,-3.091,-0.298,35.408,0.555,1.000,0.000,0.002,-0.284,35.543,-2.937,5.808,0.789,355.134,0.038,343.887,187.841,"Curva 8.",52.70
324.64,-277.658,0.954,-174.133,-2.630,-0.371,35.441,0.555,1.000,0.000,0.232,-0.277,35.539,23.329,1.852,-0.160,355.497,0.077,346.429,188.312,"Curva 8.",52.72
324.66,-277.704,0.946,-173.423,-2.359,-0.377,35.486,0.564,1.000,0.000,0.268,-0.257,35.564,13.408,2.774,1.250,355.868,0.107,347.018,188.791,"Curva 8.",52.74
324.68,-277.774,0.948,-172.714,-2.364,-0.122,35.480,0.564,1.000,0.000,-0.057,-0.108,35.559,-3.778,12.190,-0.278,356.323,0.054,344.045,189.287,"Curva 8.",52.76
324.70,-277.809,0.940,-172.004,-2.002,-0.279,35.475,0.564,1.000,0.000,0.083,-0.220,35.531,19.482,-3.051,-1.292,356.731,0.074,345.424,189.759,"Curva 8.",52.78
324.72,-277.829,0.930,-171.293,-1.482,-0.351,35.493,0.564,1.000,0.000,0.346,-0.234,35.523,26.189,2.073,-0.394,357.145,0.078,347.593,190.222,"Curva 8.",52.80
324.74,-277.876,0.929,-170.582,-1.459,-0.164,35.511,0.564,1.000,0.000,0.059,-0.169,35.541,-1.232,9.348,0.892,357.623,359.977,345.369,190.706,"Curva 8.",52.82
324.76,-277.913,0.927,-169.871,-1.309,-0.215,35.531,0.564,1.000,0.000,-0.052,-0.242,35.555,7.925,-0.412,0.734,358.076,359.994,344.321,191.184,"Curva 8.",52.84
324.78,-277.912,0.915,-169.159,-0.725,-0.395,35.578,0.555,1.000,0.000,0.399,-0.312,35.584,30.533,-2.213,1.510,358.320,0.002,347.057,191.636,"Curva 8.",52.86
324.80,-277.931,0.906,-168.448,-0.675,-0.468,35.537,0.555,1.000,0.000,0.303,-0.413,35.543,3.241,-2.971,-2.143,358.590,359.993,346.697,192.103,"Curva 8.",52.88
324.82,-277.966,0.904,-167.736,-0.696,-0.316,35.557,0.555,1.000,0.000,0.022,-0.315,35.564,-3.144,6.979,1.012,358.986,0.012,343.735,192.585,"Curva 8.",52.90
324.84,-277.969,0.894,-167.025,-0.310,-0.422,35.557,0.555,1.000,0.000,0.185,-0.360,35.558,20.052,-0.062,-0.206,359.365,0.043,344.828,193.043,"Curva 8.",52.92
324.86,-277.956,0.883,-166.314,-0.031,-0.397,35.508,0.545,1.000,0.000,0.273,-0.311,35.507,13.309,4.278,-2.548,359.631,0.054,347.361,193.491,"Curva 8.",52.94
324.88,-277.969,0.877,-165.602,-0.059,-0.340,35.546,0.526,1.000,0.000,-0.005,-0.350,35.546,-2.037,2.415,1.934,0.050,0.003,346.009,193.960,"Curva 8.",52.96
324.90,-277.984,0.875,-164.893,0.000,-0.319,35.447,0.526,1.000,0.000,-0.134,-0.337,35.446,2.577,1.841,-4.973,0.359,0.051,344.052,194.431,"Curva 8.",52.98
324.92,-277.960,0.862,-164.184,0.545,-0.490,35.468,0.516,1.000,0.000,0.310,-0.337,35.473,28.467,-1.973,1.343,0.521,0.145,346.491,194.873,"Curva 8.",53.00
324.94,-277.945,0.851,-163.476,0.731,-0.559,35.421,0.516,1.000,0.000,0.395,-0.309,35.429,9.875,-1.226,-2.222,0.676,0.271,346.737,195.323,"Curva 8.",53.02
324.96,-277.953,0.849,-162.766,0.646,-0.318,35.453,0.477,1.000,0.000,0.047,-0.156,35.460,-7.463,10.423,1.492,1.042,0.250,343.881,195.793,"Curva 8.",53.04
